fnlwgt,education_num,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income,age_generalized,education_generalized,occupation_generalized,workclass_generalized,marital_generalized,native_generalized,suppressed
414994,10,Husband,White,Male,0,0,40,>50K,40-59,Secondary,White-collar,Government,Married,USA,False
103474,13,Not-in-family,White,Female,0,0,45,<=50K,25-39,HigherEd,White-collar,Private,Single,USA,False
211128,14,Not-in-family,White,Female,0,0,50,>50K,40-59,HigherEd,White-collar,Private,Separated,USA,False
203445,10,Other-relative,White,Female,0,0,40,<=50K,60+,Secondary,Adm-clerical,Private,Widowed,USA,False
178241,9,Husband,Black,Male,0,0,40,>50K,40-59,Secondary,Machine-op-inspct,Private,Married,USA,False
260761,13,Husband,White,Male,0,0,40,<=50K,40-59,HigherEd,Adm-clerical,Private,Married,Other,False
36924,10,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Adm-clerical,Local-gov,Married,USA,False
292590,10,Own-child,White,Female,0,0,20,<=50K,<25,Secondary,Service,Private,Single,USA,False
189664,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Sales,Private,Married,USA,False
190577,13,Own-child,White,Female,0,0,40,<=50K,25-39,HigherEd,Prof-specialty,Government,Single,USA,False
344200,9,Husband,White,Male,0,0,40,>50K,25-39,Secondary,White-collar,Private,Married,USA,False
337494,12,Not-in-family,White,Male,0,0,48,<=50K,25-39,Assoc-acdm,Machine-op-inspct,Private,Single,USA,False
52634,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Sales,Self-Employed,Married,USA,False
194901,11,Not-in-family,White,Male,0,2444,42,>50K,25-39,Assoc-voc,Blue-collar,Private,Separated,USA,False
205072,9,Husband,White,Male,0,0,48,<=50K,25-39,Secondary,Transport-moving,Self-Employed,Married,USA,False
310290,9,Wife,Black,Female,0,0,40,<=50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
134048,7,Not-in-family,White,Male,0,0,45,<=50K,25-39,11th,Blue-collar,Private,Single,USA,False
153942,11,Husband,White,Male,0,0,40,<=50K,25-39,Assoc-voc,Sales,Private,Married,USA,False
185330,10,Own-child,White,Female,0,0,25,<=50K,25-39,Secondary,Blue-collar,Private,Single,USA,False
163772,9,Husband,Other,Male,0,0,40,<=50K,25-39,Secondary,Service,Private,Married,USA,False
83800,10,Husband,White,Male,0,0,27,<=50K,60+,Secondary,Handlers-cleaners,Private,Married,USA,False
186845,13,Own-child,White,Male,5178,0,50,>50K,25-39,HigherEd,Sales,Self-Employed,Married,USA,False
262802,13,Unmarried,White,Female,0,0,40,<=50K,40-59,HigherEd,White-collar,Private,Separated,USA,False
152157,9,Not-in-family,White,Female,0,0,20,<=50K,60+,Secondary,?,?,Widowed,USA,False
114483,10,Husband,White,Male,0,0,50,<=50K,25-39,Secondary,White-collar,Private,Married,USA,False
219424,13,Not-in-family,Black,Female,0,0,50,>50K,40-59,HigherEd,White-collar,Private,Single,USA,False
186117,13,Husband,White,Male,0,0,45,>50K,40-59,HigherEd,Blue-collar,Private,Married,USA,False
479611,13,Not-in-family,White,Male,0,0,50,<=50K,40-59,HigherEd,Sales,Self-Employed,Separated,USA,False
80312,11,Not-in-family,White,Female,4865,0,40,<=50K,25-39,Assoc-voc,Adm-clerical,Private,Single,USA,False
108386,12,Husband,White,Male,0,0,40,<=50K,25-39,Assoc-acdm,Blue-collar,Private,Married,USA,False
125926,10,Husband,White,Male,0,0,8,<=50K,60+,Secondary,?,?,Married,USA,False
177102,9,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Handlers-cleaners,Private,Separated,USA,False
190762,10,Husband,White,Male,0,0,18,<=50K,25-39,Secondary,Sales,Private,Married,USA,False
180632,9,Husband,White,Male,0,0,40,<=50K,60+,Secondary,Sales,Private,Married,USA,False
88019,9,Unmarried,White,Male,0,0,32,<=50K,40-59,Secondary,Service,Private,Separated,USA,False
183557,9,Not-in-family,White,Female,0,0,25,<=50K,25-39,Secondary,Machine-op-inspct,Private,Separated,USA,False
160035,9,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Service,Private,Single,USA,False
306790,10,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
308334,9,Own-child,White,Female,0,0,19,<=50K,<25,Secondary,Service,Private,Single,USA,False
215190,7,Husband,White,Male,0,0,20,<=50K,40-59,11th,Service,Private,Married,USA,False
184456,13,Not-in-family,White,Male,27828,0,55,>50K,25-39,HigherEd,White-collar,Self-Employed,Single,USA,False
56795,14,Wife,White,Female,0,0,45,<=50K,40-59,HigherEd,Prof-specialty,Private,Married,Other,False
201861,10,Husband,White,Male,0,0,45,<=50K,25-39,Secondary,Machine-op-inspct,Private,Married,USA,False
179509,13,Husband,White,Male,0,0,40,<=50K,25-39,HigherEd,Handlers-cleaners,Private,Married,USA,False
100903,13,Wife,White,Female,0,0,25,<=50K,25-39,HigherEd,?,?,Married,USA,False
262872,13,Not-in-family,White,Female,0,0,40,<=50K,40-59,HigherEd,Adm-clerical,Private,Single,USA,False
169071,10,Not-in-family,White,Female,0,0,20,<=50K,40-59,Secondary,Service,Private,Separated,USA,False
96190,10,Wife,White,Female,0,0,40,<=50K,40-59,Secondary,Adm-clerical,Local-gov,Married,USA,False
43711,13,Not-in-family,White,Male,0,0,48,<=50K,40-59,HigherEd,Service,Private,Single,USA,False
197883,6,Husband,White,Male,0,0,70,<=50K,60+,10th,?,?,Married,USA,False
99434,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,White-collar,Private,Married,USA,False
201723,9,Unmarried,White,Male,0,0,40,<=50K,40-59,Secondary,Adm-clerical,Private,Separated,USA,False
222248,9,Not-in-family,White,Male,0,0,70,<=50K,25-39,Secondary,Blue-collar,Private,Single,USA,False
87510,9,Not-in-family,White,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Separated,USA,False
37932,9,Own-child,White,Male,0,0,50,<=50K,<25,Secondary,Service,Private,Single,USA,False
185063,10,Husband,White,Male,0,0,45,>50K,25-39,Secondary,Machine-op-inspct,Private,Married,USA,False
125493,9,Wife,White,Female,5178,0,40,>50K,60+,Secondary,?,?,Married,Other,False
159755,9,Husband,White,Male,0,0,20,<=50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
108837,10,Husband,White,Male,0,0,40,>50K,25-39,Secondary,Handlers-cleaners,Private,Married,USA,False
110669,13,Unmarried,White,Female,0,0,50,<=50K,40-59,HigherEd,Prof-specialty,Private,Separated,USA,False
154669,9,Not-in-family,White,Male,0,0,60,<=50K,25-39,Secondary,Sales,Private,Separated,USA,False
261278,13,Wife,Asian-Pac-Islander,Female,5178,0,40,>50K,40-59,HigherEd,Prof-specialty,Private,Married,Other,False
173495,10,Husband,White,Male,0,0,48,>50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
111883,9,Other-relative,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Single,USA,False
146429,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
285294,13,Wife,Black,Female,15024,0,45,>50K,25-39,HigherEd,Sales,Private,Married,USA,False
205852,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Handlers-cleaners,Private,Married,USA,False
83879,9,Husband,Black,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Married,USA,False
178564,10,Own-child,White,Male,0,0,30,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
168796,13,Husband,White,Male,0,0,55,<=50K,40-59,HigherEd,Sales,Self-Employed,Married,USA,False
269444,9,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Handlers-cleaners,Private,Separated,USA,False
29254,10,Husband,White,Male,0,0,70,<=50K,25-39,Secondary,Blue-collar,Self-Employed,Married,USA,False
155343,9,Unmarried,White,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Single,USA,False
234271,10,Not-in-family,White,Female,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Single,USA,False
228230,10,Wife,White,Female,0,0,47,<=50K,<25,Secondary,Sales,Private,Married,USA,False
406826,13,Not-in-family,White,Female,0,0,45,<=50K,25-39,HigherEd,Prof-specialty,Private,Single,USA,False
27539,10,Husband,White,Male,7688,0,40,>50K,40-59,Secondary,Farming-fishing,Self-Employed,Married,USA,False
168539,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Machine-op-inspct,Government,Married,USA,False
351381,11,Not-in-family,White,Female,0,0,40,<=50K,<25,Assoc-voc,Adm-clerical,Private,Single,USA,False
161018,10,Husband,White,Male,0,0,55,>50K,25-39,Secondary,Sales,Private,Married,USA,False
26721,10,Husband,White,Male,0,0,40,<=50K,60+,Secondary,Blue-collar,Private,Married,USA,False
98418,9,Husband,White,Male,0,0,20,<=50K,40-59,Secondary,Farming-fishing,Self-Employed,Married,USA,False
29814,9,Other-relative,White,Male,0,0,50,<=50K,25-39,Secondary,Transport-moving,Private,Single,USA,False
198270,12,Not-in-family,White,Female,0,0,43,<=50K,40-59,Assoc-acdm,Prof-specialty,Private,Separated,USA,False
79923,10,Husband,White,Male,0,0,20,<=50K,25-39,Secondary,Sales,Private,Married,USA,False
134286,10,Husband,White,Male,0,0,45,<=50K,40-59,Secondary,White-collar,Private,Married,USA,False
73746,10,Husband,White,Male,0,0,50,>50K,40-59,Secondary,White-collar,Self-Employed,Married,USA,False
125525,13,Own-child,White,Male,0,0,42,<=50K,<25,HigherEd,Prof-specialty,Private,Single,USA,False
249096,11,Husband,White,Male,0,0,40,<=50K,40-59,Assoc-voc,Protective-serv,Government,Married,USA,False
304779,4,Husband,White,Male,0,0,40,<=50K,40-59,7th-8th,Machine-op-inspct,Private,Married,USA,False
396538,9,Unmarried,White,Female,0,0,29,<=50K,25-39,Secondary,White-collar,Private,Separated,USA,False
510072,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
200017,9,Not-in-family,White,Female,0,0,20,<=50K,60+,Secondary,?,?,Widowed,USA,False
60641,13,Not-in-family,White,Female,0,0,45,<=50K,60+,HigherEd,?,?,Single,USA,False
89326,13,Not-in-family,White,Male,0,0,40,<=50K,25-39,HigherEd,Sales,Private,Single,USA,False
200471,11,Husband,White,Male,4064,0,40,<=50K,40-59,Assoc-voc,Adm-clerical,Private,Married,USA,False
82815,10,Husband,White,Male,0,0,3,>50K,60+,Secondary,Blue-collar,Self-Employed,Married,USA,False
353512,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Machine-op-inspct,Private,Married,USA,False
26683,9,Husband,White,Male,0,0,60,<=50K,40-59,Secondary,Farming-fishing,Self-Employed,Married,USA,False
204641,10,Own-child,White,Male,0,0,40,<=50K,<25,Secondary,Service,Private,Single,USA,False
225053,9,Husband,White,Male,0,0,50,<=50K,25-39,Secondary,White-collar,Private,Married,USA,False
263932,9,Own-child,White,Female,0,0,20,<=50K,<25,Secondary,Service,Private,Single,USA,False
108247,13,Husband,White,Male,0,0,40,>50K,25-39,HigherEd,Prof-specialty,Private,Married,USA,False
369648,12,Not-in-family,White,Male,0,0,50,>50K,25-39,Assoc-acdm,Blue-collar,Self-Employed,Married,USA,False
339324,9,Husband,White,Male,0,0,96,<=50K,25-39,Secondary,Machine-op-inspct,Private,Married,USA,False
317313,9,Husband,White,Male,0,0,60,>50K,40-59,Secondary,Transport-moving,Private,Married,USA,False
254202,9,Unmarried,White,Female,0,0,50,<=50K,25-39,Secondary,White-collar,Private,Separated,USA,False
287317,9,Unmarried,Black,Male,0,0,32,<=50K,40-59,Secondary,Machine-op-inspct,Private,Separated,USA,False
81534,9,Other-relative,Asian-Pac-Islander,Male,0,0,35,>50K,60+,Secondary,Sales,Self-Employed,Widowed,USA,False
35945,9,Husband,White,Male,0,0,50,>50K,25-39,Secondary,White-collar,Private,Married,USA,False
204928,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Sales,Self-Employed,Married,USA,False
208809,9,Husband,White,Male,0,1902,40,>50K,40-59,Secondary,Sales,Self-Employed,Married,USA,False
133625,9,Husband,Black,Male,0,0,40,<=50K,25-39,Secondary,Handlers-cleaners,Private,Married,USA,False
570562,9,Not-in-family,White,Male,0,0,38,<=50K,40-59,Secondary,Sales,Private,Widowed,USA,False
36876,9,Husband,White,Male,0,0,55,<=50K,60+,Secondary,Farming-fishing,Self-Employed,Married,USA,False
253006,10,Husband,White,Male,7688,0,38,>50K,25-39,Secondary,Prof-specialty,Private,Married,USA,False
50096,10,Husband,White,Male,0,0,80,<=50K,25-39,Secondary,Farming-fishing,Self-Employed,Married,USA,False
336880,10,Husband,White,Male,0,0,50,<=50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
135840,10,Husband,White,Male,0,0,50,<=50K,40-59,Secondary,?,?,Married,USA,False
168048,15,Husband,White,Male,0,0,30,<=50K,60+,Prof-school,Prof-specialty,Self-Employed,Married,USA,False
256526,9,Not-in-family,White,Male,4865,0,45,<=50K,40-59,Secondary,Machine-op-inspct,Private,Separated,USA,False
304416,7,Wife,White,Female,0,0,40,<=50K,40-59,11th,Sales,Private,Married,USA,False
248011,11,Husband,White,Male,5178,0,40,>50K,25-39,Assoc-voc,Machine-op-inspct,Private,Married,USA,False
159796,10,Own-child,White,Female,0,0,12,<=50K,<25,Secondary,Service,Private,Single,USA,False
491000,11,Own-child,Black,Male,0,0,40,<=50K,25-39,Assoc-voc,Prof-specialty,Private,Separated,USA,False
180532,11,Husband,White,Male,0,0,40,<=50K,40-59,Assoc-voc,Blue-collar,Private,Married,USA,False
419134,9,Unmarried,Black,Female,0,0,40,<=50K,40-59,Secondary,Adm-clerical,Private,Separated,USA,False
173495,9,Husband,White,Male,0,0,50,<=50K,25-39,Secondary,Blue-collar,Self-Employed,Married,USA,False
19302,12,Husband,White,Male,0,0,56,>50K,25-39,Assoc-acdm,Protective-serv,Local-gov,Married,Other,False
257621,13,Not-in-family,White,Female,0,0,20,<=50K,<25,HigherEd,Prof-specialty,Government,Single,USA,False
259840,13,Husband,White,Male,0,0,45,<=50K,25-39,HigherEd,Adm-clerical,Private,Married,USA,False
115289,12,Husband,White,Male,0,0,40,>50K,25-39,Assoc-acdm,White-collar,Private,Married,Other,False
227945,14,Husband,White,Male,99999,0,65,>50K,25-39,HigherEd,Prof-specialty,Private,Married,USA,False
131982,13,Husband,Asian-Pac-Islander,Male,0,0,5,<=50K,60+,HigherEd,?,?,Married,Other,False
124052,9,Husband,White,Male,0,0,50,<=50K,25-39,Secondary,Sales,Self-Employed,Married,USA,False
96249,10,Husband,White,Male,0,0,60,>50K,40-59,Secondary,Sales,Private,Married,USA,False
140915,13,Own-child,Asian-Pac-Islander,Male,0,1590,40,<=50K,25-39,HigherEd,Sales,Private,Single,Other,False
230657,9,Husband,Other,Male,3781,0,40,<=50K,40-59,Secondary,Machine-op-inspct,Private,Married,Other,False
195576,10,Own-child,White,Male,3325,0,50,<=50K,25-39,Secondary,Prof-specialty,Private,Single,USA,False
117767,13,Husband,White,Male,0,0,40,<=50K,<25,HigherEd,Sales,Private,Married,USA,False
112763,9,Unmarried,White,Female,8614,0,43,>50K,40-59,Secondary,Adm-clerical,Private,Single,USA,False
79827,9,Husband,White,Male,0,0,50,<=50K,60+,Secondary,White-collar,Private,Married,USA,False
103925,9,Unmarried,White,Female,0,0,35,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
106679,14,Not-in-family,White,Male,27828,0,50,>50K,40-59,HigherEd,White-collar,Private,Single,USA,False
157605,9,Not-in-family,White,Female,0,0,40,<=50K,<25,Secondary,Service,Private,Separated,USA,False
110862,12,Husband,White,Male,0,2377,50,<=50K,40-59,Assoc-acdm,Blue-collar,Self-Employed,Married,USA,False
98642,9,Not-in-family,White,Male,14084,0,40,>50K,40-59,Secondary,White-collar,Self-Employed,Separated,USA,False
144778,13,Husband,White,Male,0,0,40,>50K,40-59,HigherEd,Prof-specialty,Local-gov,Married,USA,False
162108,13,Not-in-family,White,Female,0,0,45,<=50K,40-59,HigherEd,Prof-specialty,Private,Single,USA,False
217602,9,Husband,White,Male,0,0,60,<=50K,<25,Secondary,Farming-fishing,Private,Married,USA,False
473133,9,Husband,White,Male,0,0,60,<=50K,25-39,Secondary,Sales,Private,Married,USA,False
80896,14,Husband,Asian-Pac-Islander,Male,0,0,45,>50K,60+,HigherEd,Prof-specialty,Private,Married,Other,False
168387,13,Own-child,White,Male,0,0,40,<=50K,25-39,HigherEd,White-collar,Local-gov,Single,USA,False
107801,11,Own-child,White,Female,0,0,40,<=50K,<25,Assoc-voc,Adm-clerical,Private,Single,USA,False
191277,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Service,Private,Married,USA,False
240226,9,Husband,Black,Male,0,0,40,<=50K,25-39,Secondary,?,?,Married,USA,False
203357,10,Other-relative,White,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
153064,10,Husband,White,Male,0,0,40,>50K,40-59,Secondary,White-collar,Local-gov,Married,USA,False
202959,11,Not-in-family,White,Female,0,0,40,<=50K,<25,Assoc-voc,Adm-clerical,Private,Single,USA,False
105150,13,Husband,White,Male,0,0,45,>50K,25-39,HigherEd,Prof-specialty,Private,Married,USA,False
1085515,9,Not-in-family,White,Female,0,0,30,<=50K,<25,Secondary,Service,Private,Single,USA,False
82560,12,Own-child,White,Male,0,0,43,<=50K,25-39,Assoc-acdm,Service,Private,Single,USA,False
161087,9,Wife,Black,Female,0,0,40,<=50K,25-39,Secondary,Prof-specialty,Private,Married,USA,False
261278,11,Not-in-family,Black,Female,0,0,40,<=50K,25-39,Assoc-voc,White-collar,Private,Single,USA,False
200198,9,Husband,Black,Male,0,0,40,<=50K,40-59,Secondary,Service,Private,Married,USA,False
250201,9,Unmarried,White,Male,0,0,50,<=50K,40-59,Secondary,Transport-moving,Private,Widowed,USA,False
236599,9,Husband,White,Male,0,0,50,<=50K,25-39,Secondary,White-collar,Private,Married,USA,False
222381,10,Unmarried,White,Male,0,0,40,<=50K,40-59,Secondary,?,?,Separated,USA,False
108293,14,Other-relative,White,Female,0,0,40,<=50K,25-39,HigherEd,Prof-specialty,Government,Single,USA,False
97789,13,Own-child,White,Male,0,0,50,<=50K,25-39,HigherEd,Sales,Private,Single,USA,False
111415,9,Husband,White,Male,0,0,70,<=50K,25-39,Secondary,Sales,Private,Married,USA,False
374524,10,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Transport-moving,Private,Single,USA,False
287244,9,Husband,White,Male,0,0,55,<=50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
278039,4,Husband,White,Male,0,0,40,<=50K,40-59,7th-8th,Machine-op-inspct,Private,Married,USA,False
98360,14,Husband,White,Male,0,0,40,>50K,25-39,HigherEd,Prof-specialty,Private,Married,USA,False
317032,9,Husband,White,Male,0,0,50,>50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
240900,9,Other-relative,White,Male,0,0,20,<=50K,40-59,Secondary,Farming-fishing,Self-Employed,Separated,USA,False
72355,10,Not-in-family,White,Male,0,0,20,<=50K,<25,Secondary,Service,Private,Single,USA,False
342448,13,Husband,White,Male,0,0,45,<=50K,25-39,HigherEd,Adm-clerical,Private,Married,USA,False
303388,10,Husband,White,Male,0,0,65,<=50K,40-59,Secondary,White-collar,Private,Married,USA,False
208668,12,Not-in-family,Black,Female,0,0,25,<=50K,25-39,Assoc-acdm,Prof-specialty,Private,Single,USA,False
28375,14,Not-in-family,White,Female,0,0,70,<=50K,60+,HigherEd,Prof-specialty,Local-gov,Separated,USA,False
88675,9,Husband,White,Male,0,0,40,<=50K,60+,Secondary,?,?,Married,USA,False
47857,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Transport-moving,Private,Married,USA,False
190968,9,Husband,White,Male,0,0,48,<=50K,<25,Secondary,Sales,Private,Married,USA,False
37997,8,Not-in-family,White,Male,0,0,84,>50K,40-59,12th,Transport-moving,Private,Separated,USA,False
257328,9,Unmarried,White,Male,0,0,40,<=50K,40-59,Secondary,Transport-moving,Private,Widowed,USA,False
127610,13,Own-child,White,Female,0,0,15,<=50K,25-39,HigherEd,Prof-specialty,Private,Single,USA,False
164423,9,Unmarried,White,Female,0,0,43,<=50K,40-59,Secondary,White-collar,Private,Separated,USA,False
104501,9,Not-in-family,White,Male,0,1980,40,<=50K,40-59,Secondary,Adm-clerical,Private,Single,USA,False
56121,9,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Single,USA,False
296212,13,Husband,White,Male,0,0,45,<=50K,25-39,HigherEd,Blue-collar,Private,Married,USA,False
157640,9,Husband,White,Male,0,0,55,>50K,25-39,Secondary,Prof-specialty,Private,Married,USA,False
222504,10,Wife,White,Female,0,0,45,>50K,40-59,Secondary,Adm-clerical,Private,Married,USA,False
261023,10,Husband,White,Male,0,1651,38,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
146567,9,Not-in-family,Black,Male,14344,0,40,>50K,40-59,Secondary,Machine-op-inspct,Private,Separated,USA,False
116910,9,Husband,White,Male,0,0,50,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
132601,10,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,White-collar,Private,Married,USA,False
182108,13,Not-in-family,White,Female,0,0,35,<=50K,40-59,HigherEd,White-collar,Private,Single,USA,False
231491,9,Husband,White,Male,0,0,35,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
239415,9,Husband,White,Male,0,0,35,<=50K,25-39,Secondary,Farming-fishing,Self-Employed,Married,USA,False
179262,10,Unmarried,White,Female,0,0,30,<=50K,25-39,Secondary,Adm-clerical,Private,Separated,USA,False
143266,11,Husband,White,Male,0,0,50,>50K,40-59,Assoc-voc,Blue-collar,Private,Married,Other,False
285902,12,Husband,White,Male,0,0,40,<=50K,25-39,Assoc-acdm,Blue-collar,Private,Married,USA,False
113094,13,Unmarried,White,Female,0,1092,40,<=50K,40-59,HigherEd,Adm-clerical,Private,Separated,USA,False
278637,13,Husband,White,Male,3103,0,45,>50K,25-39,HigherEd,Sales,Private,Married,USA,False
174540,10,Husband,Black,Male,0,0,4,<=50K,40-59,Secondary,Prof-specialty,Private,Married,USA,False
188729,13,Not-in-family,White,Female,0,0,45,<=50K,25-39,HigherEd,Adm-clerical,Private,Single,USA,False
165815,9,Husband,White,Male,0,0,60,>50K,40-59,Secondary,White-collar,Private,Married,USA,False
192939,9,Unmarried,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Separated,USA,False
155066,7,Husband,White,Male,0,0,60,<=50K,<25,11th,Machine-op-inspct,Private,Married,USA,False
193298,9,Husband,White,Male,0,0,45,<=50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
384308,10,Not-in-family,White,Male,0,0,45,<=50K,25-39,Secondary,Blue-collar,Private,Single,USA,False
305647,12,Husband,White,Male,0,0,40,>50K,25-39,Assoc-acdm,Adm-clerical,Private,Married,USA,False
182378,4,Husband,White,Male,0,0,30,<=50K,60+,7th-8th,?,?,Married,USA,False
421633,14,Not-in-family,Black,Female,0,0,40,>50K,25-39,HigherEd,White-collar,Private,Single,USA,False
103540,3,Husband,Black,Male,0,0,50,<=50K,40-59,5th-6th,Transport-moving,Private,Married,USA,False
136224,14,Not-in-family,White,Female,0,0,30,<=50K,40-59,HigherEd,Prof-specialty,Self-Employed,Separated,USA,False
231573,10,Not-in-family,White,Female,0,0,40,<=50K,<25,Secondary,Service,Private,Single,USA,False
163671,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
287701,7,Husband,White,Male,0,0,48,>50K,25-39,11th,Handlers-cleaners,Private,Married,USA,False
187560,9,Husband,White,Male,15024,0,40,>50K,25-39,Secondary,Prof-specialty,Private,Married,USA,False
222504,15,Unmarried,White,Female,0,0,38,<=50K,40-59,Prof-school,Prof-specialty,Private,Separated,USA,False
59335,13,Other-relative,White,Female,0,0,15,<=50K,25-39,HigherEd,Adm-clerical,Private,Married,USA,False
162424,9,Husband,White,Male,0,0,45,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
175456,10,Husband,White,Male,0,0,30,<=50K,40-59,Secondary,Farming-fishing,Self-Employed,Married,USA,False
52603,13,Husband,White,Male,0,0,50,>50K,25-39,HigherEd,Sales,Private,Married,USA,False
250630,14,Not-in-family,White,Female,0,0,30,<=50K,<25,HigherEd,Prof-specialty,Private,Single,USA,False
233974,9,Husband,White,Male,0,0,35,<=50K,40-59,Secondary,Farming-fishing,Self-Employed,Married,USA,False
376302,9,Not-in-family,White,Female,0,0,45,<=50K,25-39,Secondary,Sales,Private,Single,USA,False
180609,10,Not-in-family,White,Male,0,0,42,<=50K,40-59,Secondary,Blue-collar,Private,Separated,USA,False
178037,10,Own-child,White,Male,0,0,35,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
160045,10,Not-in-family,White,Female,0,0,40,<=50K,40-59,Secondary,Adm-clerical,Government,Separated,USA,False
174844,10,Husband,White,Male,0,0,17,<=50K,25-39,Secondary,Service,Private,Married,USA,False
82488,9,Own-child,Asian-Pac-Islander,Female,0,0,40,<=50K,25-39,Secondary,White-collar,Private,Separated,USA,False
221167,12,Wife,White,Female,0,0,40,>50K,25-39,Assoc-acdm,Adm-clerical,Private,Married,USA,False
217226,10,Not-in-family,White,Male,0,0,30,<=50K,<25,Secondary,Service,Private,Single,USA,False
39386,10,Husband,Black,Male,0,0,99,<=50K,25-39,Secondary,White-collar,Private,Married,USA,False
115426,13,Husband,White,Male,0,0,40,>50K,25-39,HigherEd,Sales,Private,Married,USA,False
114158,10,Own-child,White,Female,0,0,26,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
119101,10,Husband,White,Male,0,1887,68,>50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
360527,10,Not-in-family,White,Male,0,0,45,<=50K,25-39,Secondary,Sales,Private,Single,USA,False
108438,9,Husband,White,Male,0,0,40,>50K,25-39,Secondary,Blue-collar,Self-Employed,Married,USA,False
158002,10,Other-relative,White,Male,0,0,55,<=50K,25-39,Secondary,Machine-op-inspct,Private,Single,Other,False
179468,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
270889,10,Husband,White,Male,0,0,40,>50K,25-39,Secondary,Adm-clerical,Private,Married,USA,False
167380,9,Husband,White,Male,0,1740,50,<=50K,40-59,Secondary,Transport-moving,Government,Married,USA,False
274913,9,Unmarried,White,Male,0,0,45,<=50K,40-59,Secondary,Blue-collar,Private,Separated,USA,False
68001,14,Not-in-family,White,Female,0,0,40,<=50K,25-39,HigherEd,Prof-specialty,Private,Single,USA,False
27162,10,Own-child,White,Female,0,0,16,<=50K,<25,Secondary,Service,Private,Single,USA,False
95462,13,Unmarried,White,Female,0,0,40,<=50K,25-39,HigherEd,Prof-specialty,Local-gov,Separated,USA,False
50103,9,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Sales,Private,Single,USA,False
189679,13,Husband,White,Male,0,0,50,>50K,25-39,HigherEd,Prof-specialty,Self-Employed,Married,USA,False
115064,9,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Service,Private,Single,USA,False
174789,9,Other-relative,White,Male,0,0,50,<=50K,25-39,Secondary,Blue-collar,Private,Single,USA,False
100931,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Adm-clerical,Government,Married,USA,False
265662,13,Husband,White,Male,0,0,40,>50K,25-39,HigherEd,Sales,Private,Married,USA,False
114591,13,Wife,White,Female,15024,0,40,>50K,25-39,HigherEd,Prof-specialty,Private,Married,USA,False
129707,10,Husband,White,Male,0,1848,40,>50K,25-39,Secondary,Sales,Private,Married,USA,False
