fnlwgt,education_num,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income,age_generalized,education_generalized,occupation_generalized,workclass_generalized,marital_generalized,native_generalized,suppressed
163090,12,Own-child,White,Male,0,0,20,<=50K,<25,Assoc-acdm,Sales,Private,Single,USA,True
192225,13,Husband,White,Male,0,0,40,>50K,40-59,HigherEd,White-collar,Private,Married,USA,False
370183,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,White-collar,Private,Married,USA,False
242482,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Sales,Private,Married,USA,False
169953,10,Not-in-family,White,Female,0,0,40,<=50K,40-59,Secondary,White-collar,Private,Separated,USA,False
144182,1,Own-child,Black,Female,0,0,25,<=50K,25-39,Preschool,Adm-clerical,Local-gov,Single,USA,True
125933,13,Not-in-family,White,Male,27828,0,45,>50K,25-39,HigherEd,White-collar,Private,Separated,USA,False
203777,10,Not-in-family,Black,Female,0,0,37,<=50K,25-39,Secondary,Sales,Private,Single,USA,False
210991,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
472580,10,Own-child,Black,Male,0,0,40,<=50K,25-39,Secondary,Sales,Private,Single,USA,False
200289,14,Husband,Asian-Pac-Islander,Male,0,0,19,<=50K,25-39,HigherEd,Prof-specialty,Government,Married,Other,False
289669,14,Unmarried,White,Female,0,2547,40,>50K,40-59,HigherEd,Prof-specialty,Private,Separated,USA,False
110622,13,Not-in-family,Asian-Pac-Islander,Female,0,0,40,<=50K,25-39,HigherEd,White-collar,Private,Separated,Other,False
139616,14,Husband,White,Male,0,0,50,>50K,40-59,HigherEd,White-collar,Government,Married,USA,False
39212,9,Husband,White,Male,0,0,45,<=50K,25-39,Secondary,Machine-op-inspct,Private,Married,USA,False
51961,10,Own-child,Black,Male,0,0,24,<=50K,25-39,Secondary,White-collar,Private,Single,USA,False
117849,10,Not-in-family,White,Male,0,0,40,<=50K,40-59,Secondary,Service,Self-Employed,Single,USA,True
50748,13,Unmarried,White,Female,1506,0,35,<=50K,40-59,HigherEd,Prof-specialty,Private,Widowed,USA,False
170214,9,Husband,White,Male,0,2179,40,<=50K,40-59,Secondary,Handlers-cleaners,Self-Employed,Married,USA,False
151790,10,Own-child,White,Female,0,0,30,<=50K,<25,Secondary,Adm-clerical,Private,Single,USA,True
168211,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Protective-serv,Private,Married,USA,False
117651,13,Other-relative,White,Male,0,0,40,<=50K,25-39,HigherEd,Prof-specialty,Government,Single,USA,False
157131,8,Own-child,White,Female,0,0,8,<=50K,<25,12th,Sales,Private,Single,USA,True
225970,9,Husband,White,Male,0,0,40,>50K,60+,Secondary,White-collar,Private,Married,USA,False
177951,9,Husband,White,Male,0,0,48,<=50K,25-39,Secondary,Handlers-cleaners,Private,Married,USA,False
134130,13,Not-in-family,White,Male,0,0,12,<=50K,60+,HigherEd,Service,Private,Widowed,USA,True
191581,14,Not-in-family,White,Female,3273,0,40,<=50K,60+,HigherEd,Prof-specialty,Private,Single,USA,True
199172,9,Wife,White,Female,0,0,40,<=50K,25-39,Secondary,Protective-serv,Local-gov,Married,USA,False
262552,10,Husband,White,Male,0,0,7,<=50K,60+,Secondary,Farming-fishing,Self-Employed,Married,USA,False
66434,6,Unmarried,White,Female,0,0,15,<=50K,25-39,10th,Service,Private,Single,USA,True
77661,13,Not-in-family,White,Female,0,0,40,<=50K,25-39,HigherEd,Prof-specialty,Private,Single,USA,False
230856,9,Unmarried,Black,Female,0,0,40,<=50K,25-39,Secondary,?,?,Single,USA,True
192835,10,Husband,White,Male,0,0,48,<=50K,40-59,Secondary,Transport-moving,Private,Married,USA,False
181014,13,Husband,White,Male,0,0,40,<=50K,60+,HigherEd,?,?,Married,USA,False
200445,9,Own-child,White,Male,0,1974,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Single,USA,False
37918,9,Own-child,White,Male,0,0,60,<=50K,25-39,Secondary,Farming-fishing,Self-Employed,Single,USA,False
111020,9,Not-in-family,White,Female,0,0,40,<=50K,40-59,Secondary,Machine-op-inspct,Private,Separated,USA,False
244665,10,Not-in-family,White,Male,0,0,45,<=50K,25-39,Secondary,White-collar,Private,Single,Other,False
312477,9,Not-in-family,White,Male,0,0,40,<=50K,40-59,Secondary,Transport-moving,Private,Widowed,USA,False
243493,9,Husband,Black,Male,0,0,12,<=50K,60+,Secondary,Service,Self-Employed,Married,USA,False
152023,7,Husband,White,Male,0,0,40,<=50K,25-39,11th,Blue-collar,Government,Married,USA,True
104193,9,Own-child,White,Female,114,0,40,<=50K,25-39,Secondary,Service,Private,Single,USA,False
170850,13,Husband,White,Male,0,0,48,<=50K,40-59,HigherEd,White-collar,Private,Married,USA,False
137088,13,Husband,Other,Male,0,0,40,<=50K,25-39,HigherEd,Machine-op-inspct,Private,Married,Other,True
340557,7,Own-child,White,Male,0,0,25,<=50K,<25,11th,Service,Private,Single,USA,True
298225,9,Husband,White,Male,0,0,45,<=50K,25-39,Secondary,Adm-clerical,Private,Married,USA,False
114150,9,Other-relative,White,Male,0,0,40,<=50K,25-39,Secondary,Handlers-cleaners,Private,Single,USA,True
194668,9,Husband,White,Male,0,0,16,<=50K,25-39,Secondary,White-collar,Self-Employed,Married,USA,False
188246,14,Husband,White,Male,7298,0,45,>50K,25-39,HigherEd,White-collar,Private,Married,USA,False
330901,10,Husband,Black,Male,0,0,40,<=50K,40-59,Secondary,White-collar,Government,Married,USA,False
80165,10,Unmarried,White,Female,0,0,20,<=50K,25-39,Secondary,Adm-clerical,Private,Separated,USA,False
83444,9,Husband,White,Male,7298,0,40,>50K,40-59,Secondary,Prof-specialty,Private,Married,USA,False
85572,7,Wife,White,Female,0,0,5,<=50K,25-39,11th,Service,Self-Employed,Married,USA,True
116632,13,Own-child,White,Male,0,0,40,<=50K,40-59,HigherEd,Sales,Private,Single,USA,False
139989,13,Own-child,Black,Male,0,0,40,<=50K,<25,HigherEd,Sales,Private,Single,USA,True
135803,13,Husband,Other,Male,0,1579,35,<=50K,40-59,HigherEd,White-collar,Private,Married,Other,False
75785,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,White-collar,Private,Married,USA,False
248612,12,Not-in-family,White,Male,0,0,30,<=50K,25-39,Assoc-acdm,Blue-collar,Private,Single,USA,False
28572,10,Husband,White,Male,0,0,50,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
31143,9,Husband,White,Male,0,0,45,<=50K,25-39,Secondary,White-collar,Self-Employed,Married,USA,False
216924,9,Husband,White,Male,0,0,44,>50K,25-39,Secondary,Handlers-cleaners,Private,Married,USA,False
549174,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
111296,7,Own-child,White,Male,0,0,50,<=50K,<25,11th,Blue-collar,Self-Employed,Single,Other,True
208881,13,Husband,White,Male,0,0,60,<=50K,25-39,HigherEd,Prof-specialty,Private,Married,USA,False
243666,9,Own-child,Black,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Government,Separated,USA,False
327164,10,Husband,White,Male,0,0,70,<=50K,25-39,Secondary,Blue-collar,Self-Employed,Married,Other,False
131288,12,Husband,White,Male,5178,0,48,>50K,25-39,Assoc-acdm,Sales,Self-Employed,Married,USA,False
257416,11,Own-child,Black,Male,0,0,40,<=50K,25-39,Assoc-voc,Blue-collar,Private,Single,USA,False
215288,7,Own-child,Black,Male,0,0,40,<=50K,25-39,11th,Handlers-cleaners,Private,Single,USA,True
58582,10,Not-in-family,White,Male,0,0,46,<=50K,25-39,Secondary,Blue-collar,Private,Single,USA,False
199378,10,Husband,White,Male,0,0,22,<=50K,40-59,Secondary,Prof-specialty,Private,Married,USA,False
114185,13,Not-in-family,White,Male,0,0,50,<=50K,25-39,HigherEd,Transport-moving,Self-Employed,Separated,Other,True
137421,9,Husband,Asian-Pac-Islander,Male,0,0,60,<=50K,40-59,Secondary,Transport-moving,Private,Married,Other,False
216481,10,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Widowed,USA,True
196504,16,Husband,White,Male,0,0,23,<=50K,40-59,Doctorate,Prof-specialty,Self-Employed,Married,USA,False
357870,8,Not-in-family,Black,Female,0,0,50,<=50K,25-39,12th,Machine-op-inspct,Private,Single,USA,True
256335,13,Unmarried,Black,Male,0,0,40,<=50K,40-59,HigherEd,White-collar,Government,Separated,USA,False
168191,4,Husband,White,Male,0,0,70,<=50K,40-59,7th-8th,Service,Self-Employed,Married,Other,True
215596,13,Not-in-family,Other,Male,0,0,40,<=50K,40-59,HigherEd,Service,Private,Married-spouse-absent,Other,True
184682,11,Not-in-family,White,Female,0,0,30,<=50K,40-59,Assoc-voc,White-collar,Private,Separated,USA,False
171914,13,Husband,White,Male,0,0,50,>50K,40-59,HigherEd,Prof-specialty,Private,Married,USA,False
288229,13,Own-child,Asian-Pac-Islander,Female,0,0,50,<=50K,25-39,HigherEd,Adm-clerical,Private,Single,Other,False
144064,9,Husband,White,Male,0,0,40,>50K,25-39,Secondary,Protective-serv,Government,Married,USA,False
54849,16,Husband,White,Male,0,0,20,>50K,60+,Doctorate,?,?,Married,USA,False
141583,6,Unmarried,Black,Female,0,0,40,<=50K,40-59,10th,Service,Private,Single,USA,True
180985,13,Unmarried,White,Male,0,0,35,<=50K,40-59,HigherEd,Blue-collar,Self-Employed,Separated,USA,True
148709,9,Not-in-family,White,Female,0,0,40,<=50K,<25,Secondary,Service,Private,Single,USA,False
174626,4,Own-child,White,Male,0,0,40,<=50K,<25,7th-8th,?,?,Single,USA,True
184801,13,Husband,White,Male,0,0,60,>50K,25-39,HigherEd,Sales,Private,Married,USA,False
89054,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
147284,11,Husband,White,Male,0,0,50,>50K,25-39,Assoc-voc,Sales,Private,Married,USA,False
169973,11,Not-in-family,White,Female,0,0,40,<=50K,25-39,Assoc-voc,Protective-serv,Private,Separated,USA,True
222993,9,Own-child,White,Male,0,0,40,<=50K,<25,Secondary,Machine-op-inspct,Private,Single,USA,True
41099,10,Not-in-family,White,Male,0,0,50,<=50K,25-39,Secondary,Sales,Private,Single,USA,False
33117,9,Not-in-family,White,Male,0,0,50,<=50K,25-39,Secondary,White-collar,Private,Separated,USA,False
162551,14,Wife,Asian-Pac-Islander,Female,0,0,40,>50K,25-39,HigherEd,Prof-specialty,Private,Married,Other,False
122066,3,Husband,White,Male,0,2603,40,<=50K,40-59,5th-6th,Service,Private,Married,Other,True
42938,13,Not-in-family,White,Male,0,0,7,>50K,60+,HigherEd,?,?,Single,USA,False
389843,13,Husband,White,Male,0,0,50,>50K,40-59,HigherEd,Sales,Private,Married,Other,False
138940,7,Husband,White,Male,0,0,40,<=50K,25-39,11th,Blue-collar,Private,Married,USA,False
141877,13,Husband,White,Male,0,0,40,>50K,40-59,HigherEd,Adm-clerical,Government,Married,USA,False
172722,10,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
118523,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Self-Employed,Married,USA,False
227886,10,Unmarried,Black,Female,0,0,35,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
80743,9,Wife,Asian-Pac-Islander,Female,0,0,40,<=50K,25-39,Secondary,Service,Private,Married,Other,False
199688,6,Husband,White,Male,0,0,45,<=50K,40-59,10th,Handlers-cleaners,Private,Married,USA,True
225823,10,Not-in-family,White,Male,0,0,60,<=50K,40-59,Secondary,Blue-collar,Private,Separated,USA,False
176486,9,Other-relative,White,Female,0,0,60,<=50K,<25,Secondary,White-collar,Private,Married-spouse-absent,USA,True
175777,6,Not-in-family,Black,Male,0,0,40,<=50K,60+,10th,Machine-op-inspct,Private,Separated,USA,True
295010,9,Not-in-family,White,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
437825,13,Husband,White,Male,0,0,20,<=50K,25-39,HigherEd,Sales,Private,Married,Other,False
270194,13,Husband,White,Male,0,0,60,<=50K,40-59,HigherEd,White-collar,Private,Married,USA,False
242089,14,Husband,White,Male,0,0,45,<=50K,40-59,HigherEd,White-collar,Private,Married,USA,False
117555,13,Husband,White,Male,0,0,60,>50K,25-39,HigherEd,White-collar,Self-Employed,Married,USA,False
146499,9,Unmarried,White,Female,0,0,48,<=50K,<25,Secondary,Machine-op-inspct,Private,Separated,USA,True
222405,9,Husband,Black,Male,0,2377,40,<=50K,40-59,Secondary,Sales,Private,Married,USA,False
216595,7,Own-child,Black,Female,0,0,20,<=50K,<25,11th,?,?,Single,USA,True
157991,11,Unmarried,Black,Female,0,625,40,<=50K,40-59,Assoc-voc,White-collar,Private,Separated,USA,False
373553,10,Wife,White,Female,0,0,42,<=50K,25-39,Secondary,Adm-clerical,Private,Married,USA,False
194827,10,Husband,White,Male,0,1740,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
60331,10,Not-in-family,White,Male,0,0,50,<=50K,<25,Secondary,White-collar,Private,Separated,USA,False
96483,10,Own-child,Asian-Pac-Islander,Female,0,0,12,<=50K,<25,Secondary,Adm-clerical,Government,Single,USA,True
211154,9,Husband,White,Male,0,0,55,<=50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
247750,11,Husband,Black,Male,0,0,40,<=50K,25-39,Assoc-voc,Protective-serv,Local-gov,Married,USA,False
204235,14,Husband,White,Male,99999,0,50,>50K,40-59,HigherEd,White-collar,Self-Employed,Married,USA,False
197113,10,Unmarried,Black,Female,0,0,20,<=50K,25-39,Secondary,Adm-clerical,Private,Separated,USA,False
178341,13,Husband,White,Male,4064,0,60,<=50K,40-59,HigherEd,Sales,Private,Married,USA,False
293297,10,Own-child,White,Male,0,0,35,<=50K,<25,Secondary,Service,Private,Single,USA,False
35330,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
202056,13,Not-in-family,White,Male,14084,0,40,>50K,60+,HigherEd,Prof-specialty,Government,Separated,USA,False
61898,7,Unmarried,White,Female,0,0,15,<=50K,25-39,11th,Service,Private,Separated,USA,True
1097453,13,Husband,White,Male,0,0,60,>50K,40-59,HigherEd,Sales,Self-Employed,Married,USA,False
176992,6,Unmarried,White,Male,0,0,40,<=50K,25-39,10th,Blue-collar,Private,Single,USA,True
295289,10,Own-child,Black,Female,0,0,30,<=50K,25-39,Secondary,Service,Private,Single,USA,False
298215,13,Husband,White,Male,0,0,45,>50K,40-59,HigherEd,Sales,Self-Employed,Married,USA,False
209934,3,Husband,White,Male,0,0,25,<=50K,25-39,5th-6th,Handlers-cleaners,Self-Employed,Married,Other,True
164938,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Sales,Private,Married,USA,False
423222,15,Husband,White,Male,0,0,45,>50K,40-59,Prof-school,White-collar,Private,Married,USA,False
124259,10,Own-child,Black,Female,0,0,40,<=50K,<25,Secondary,Protective-serv,Private,Single,USA,False
232871,10,Husband,White,Male,0,0,30,<=50K,60+,Secondary,White-collar,Self-Employed,Married,USA,False
73199,13,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,40-59,HigherEd,White-collar,Government,Married,USA,False
27661,14,Not-in-family,White,Male,0,0,45,<=50K,40-59,HigherEd,Prof-specialty,Government,Single,USA,False
461715,9,Unmarried,White,Female,0,0,25,<=50K,60+,Secondary,Sales,Private,Separated,Other,True
89413,9,Husband,White,Male,0,1672,40,<=50K,40-59,Secondary,Blue-collar,Self-Employed,Married,USA,False
31826,9,Husband,White,Male,0,0,45,>50K,60+,Secondary,White-collar,Self-Employed,Married,USA,False
279679,10,Not-in-family,White,Male,0,0,45,<=50K,40-59,Secondary,White-collar,Private,Separated,USA,False
221172,13,Not-in-family,White,Male,0,0,35,<=50K,40-59,HigherEd,White-collar,Private,Separated,USA,False
222020,9,Husband,White,Male,0,0,48,<=50K,40-59,Secondary,Adm-clerical,Government,Married,USA,False
181265,10,Own-child,White,Female,0,0,30,<=50K,<25,Secondary,?,?,Single,USA,True
261056,13,Own-child,Black,Female,2174,0,60,<=50K,25-39,HigherEd,Prof-specialty,Self-Employed,Single,Other,True
204792,7,Husband,White,Male,0,0,40,<=50K,25-39,11th,Farming-fishing,Private,Married,USA,True
384508,7,Unmarried,White,Male,1506,0,50,<=50K,40-59,11th,Sales,Private,Separated,Other,True
288568,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
182714,10,Not-in-family,White,Female,0,0,40,<=50K,25-39,Secondary,White-collar,Private,Single,Other,False
471452,10,Own-child,White,Male,0,0,30,<=50K,<25,Secondary,Service,Private,Single,USA,False
264052,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Government,Married,USA,False
146659,16,Husband,White,Male,0,1902,50,>50K,40-59,Doctorate,Prof-specialty,Private,Married,USA,False
203027,12,Own-child,White,Male,0,0,40,<=50K,<25,Assoc-acdm,Machine-op-inspct,Private,Single,USA,True
218309,13,Not-in-family,White,Female,0,0,50,<=50K,40-59,HigherEd,Sales,Private,Separated,USA,False
133625,9,Husband,Black,Male,0,0,40,<=50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
45937,9,Not-in-family,White,Female,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Single,USA,False
389850,9,Unmarried,Black,Male,0,0,50,<=50K,25-39,Secondary,?,?,Married-spouse-absent,USA,True
201617,9,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Government,Single,USA,False
114733,13,Unmarried,White,Female,0,0,35,<=50K,25-39,HigherEd,Prof-specialty,Local-gov,Separated,USA,False
97778,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Protective-serv,Government,Married,USA,False
149507,9,Husband,White,Male,0,0,55,>50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
82622,9,Own-child,White,Male,0,0,40,<=50K,25-39,Secondary,Service,Private,Single,USA,False
48014,14,Not-in-family,White,Female,0,0,40,<=50K,25-39,HigherEd,Adm-clerical,Private,Single,Other,False
162678,3,Husband,White,Male,0,0,40,<=50K,60+,5th-6th,Transport-moving,Government,Married,USA,True
213842,13,Own-child,White,Male,0,0,38,<=50K,25-39,HigherEd,Adm-clerical,Private,Single,USA,False
221447,9,Not-in-family,Black,Female,0,0,40,<=50K,60+,Secondary,Machine-op-inspct,Private,Single,USA,True
426836,3,Other-relative,White,Male,0,0,40,<=50K,<25,5th-6th,Handlers-cleaners,Private,Single,Other,True
206609,9,Husband,White,Male,0,0,40,>50K,25-39,Secondary,Protective-serv,Local-gov,Married,USA,False
50276,13,Not-in-family,White,Male,0,0,60,<=50K,25-39,HigherEd,Prof-specialty,Private,Separated,USA,False
180497,9,Not-in-family,Black,Female,0,0,40,<=50K,<25,Secondary,Service,Private,Single,USA,False
220585,8,Husband,White,Male,0,0,40,<=50K,25-39,12th,Transport-moving,Private,Married,USA,False
202752,9,Not-in-family,Black,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Single,USA,False
75993,10,Husband,White,Male,7688,0,40,>50K,40-59,Secondary,Sales,Private,Married,USA,False
170544,7,Own-child,White,Male,0,0,20,<=50K,<25,11th,Handlers-cleaners,Private,Single,USA,True
115439,15,Husband,White,Male,99999,0,40,>50K,40-59,Prof-school,White-collar,Private,Married,USA,False
24384,9,Not-in-family,White,Female,0,0,40,<=50K,40-59,Secondary,Priv-house-serv,Private,Widowed,USA,True
209067,9,Own-child,White,Female,0,0,40,<=50K,<25,Secondary,Service,Private,Single,USA,False
65225,6,Own-child,White,Female,0,0,40,<=50K,<25,10th,Service,Private,Single,USA,True
27466,10,Not-in-family,White,Female,0,0,40,<=50K,60+,Secondary,White-collar,Government,Widowed,Other,True
179869,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Blue-collar,Government,Married,USA,False
442131,9,Own-child,White,Female,0,0,40,<=50K,<25,Secondary,Handlers-cleaners,Private,Single,USA,True
243283,9,Husband,White,Male,0,0,40,<=50K,60+,Secondary,Machine-op-inspct,Private,Married,USA,False
316627,3,Not-in-family,White,Male,0,0,40,<=50K,60+,5th-6th,Blue-collar,Private,Separated,USA,True
208862,9,Not-in-family,White,Male,0,0,40,<=50K,60+,Secondary,Blue-collar,Private,Single,USA,False
38645,13,Not-in-family,White,Female,0,0,40,<=50K,25-39,HigherEd,White-collar,Government,Single,USA,False
141272,13,Own-child,Black,Female,0,0,30,<=50K,<25,HigherEd,Service,Private,Single,USA,True
29324,9,Unmarried,White,Female,0,0,45,<=50K,40-59,Secondary,White-collar,Government,Separated,USA,False
348588,8,Own-child,Black,Male,0,0,25,<=50K,<25,12th,?,?,Single,USA,True
124747,9,Wife,White,Female,7298,0,40,>50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
477867,13,Husband,White,Male,0,0,40,>50K,40-59,HigherEd,White-collar,Self-Employed,Married,USA,False
218361,6,Own-child,White,Female,0,1602,12,<=50K,<25,10th,Service,Private,Single,USA,True
156809,10,Not-in-family,White,Male,0,1504,60,<=50K,25-39,Secondary,Blue-collar,Self-Employed,Single,USA,False
267945,13,Own-child,White,Female,0,0,40,<=50K,<25,HigherEd,Adm-clerical,Private,Single,USA,True
35724,15,Wife,White,Female,0,0,45,>50K,25-39,Prof-school,Prof-specialty,Private,Married,USA,False
187188,14,Not-in-family,Asian-Pac-Islander,Male,0,0,60,<=50K,25-39,HigherEd,White-collar,Private,Single,USA,False
155983,13,Husband,White,Male,0,0,40,>50K,40-59,HigherEd,White-collar,Private,Married,USA,False
414994,10,Husband,White,Male,0,0,40,>50K,40-59,Secondary,White-collar,Government,Married,USA,False
103474,13,Not-in-family,White,Female,0,0,45,<=50K,25-39,HigherEd,White-collar,Private,Single,USA,False
211128,14,Not-in-family,White,Female,0,0,50,>50K,40-59,HigherEd,White-collar,Private,Separated,USA,False
203445,10,Other-relative,White,Female,0,0,40,<=50K,60+,Secondary,Adm-clerical,Private,Widowed,USA,False
38312,13,Husband,White,Male,15024,0,65,>50K,25-39,HigherEd,White-collar,Private,Married,USA,False
178241,9,Husband,Black,Male,0,0,40,>50K,40-59,Secondary,Machine-op-inspct,Private,Married,USA,False
260761,13,Husband,White,Male,0,0,40,<=50K,40-59,HigherEd,Adm-clerical,Private,Married,Other,False
36924,10,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Adm-clerical,Local-gov,Married,USA,False
292590,10,Own-child,White,Female,0,0,20,<=50K,<25,Secondary,Service,Private,Single,USA,False
461929,4,Husband,White,Male,0,0,40,<=50K,25-39,7th-8th,Farming-fishing,Private,Married,Other,True
189664,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Sales,Private,Married,USA,False
190577,13,Own-child,White,Female,0,0,40,<=50K,25-39,HigherEd,Prof-specialty,Government,Single,USA,False
344200,9,Husband,White,Male,0,0,40,>50K,25-39,Secondary,White-collar,Private,Married,USA,False
337494,12,Not-in-family,White,Male,0,0,48,<=50K,25-39,Assoc-acdm,Machine-op-inspct,Private,Single,USA,False
52634,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Sales,Self-Employed,Married,USA,False
194901,11,Not-in-family,White,Male,0,2444,42,>50K,25-39,Assoc-voc,Blue-collar,Private,Separated,USA,False
170091,10,Own-child,White,Female,0,0,10,<=50K,<25,Secondary,Adm-clerical,Private,Single,USA,True
189399,10,Not-in-family,White,Female,0,0,40,<=50K,25-39,Secondary,?,?,Separated,USA,True
205072,9,Husband,White,Male,0,0,48,<=50K,25-39,Secondary,Transport-moving,Self-Employed,Married,USA,False
310290,9,Wife,Black,Female,0,0,40,<=50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
134048,7,Not-in-family,White,Male,0,0,45,<=50K,25-39,11th,Blue-collar,Private,Single,USA,False
91959,13,Husband,White,Male,0,0,46,>50K,40-59,HigherEd,Prof-specialty,Private,Married,USA,False
153942,11,Husband,White,Male,0,0,40,<=50K,25-39,Assoc-voc,Sales,Private,Married,USA,False
234096,12,Husband,White,Male,0,0,40,>50K,25-39,Assoc-acdm,Prof-specialty,Local-gov,Married,USA,True
185330,10,Own-child,White,Female,0,0,25,<=50K,25-39,Secondary,Blue-collar,Private,Single,USA,False
163772,9,Husband,Other,Male,0,0,40,<=50K,25-39,Secondary,Service,Private,Married,USA,False
83800,10,Husband,White,Male,0,0,27,<=50K,60+,Secondary,Handlers-cleaners,Private,Married,USA,False
139391,10,Own-child,White,Male,0,0,16,<=50K,60+,Secondary,White-collar,Private,Single,USA,True
478380,7,Own-child,White,Female,0,0,25,<=50K,<25,11th,Sales,Private,Single,USA,True
186845,13,Own-child,White,Male,5178,0,50,>50K,25-39,HigherEd,Sales,Self-Employed,Married,USA,False
262802,13,Unmarried,White,Female,0,0,40,<=50K,40-59,HigherEd,White-collar,Private,Separated,USA,False
152157,9,Not-in-family,White,Female,0,0,20,<=50K,60+,Secondary,?,?,Widowed,USA,False
114483,10,Husband,White,Male,0,0,50,<=50K,25-39,Secondary,White-collar,Private,Married,USA,False
118023,15,Not-in-family,White,Male,0,0,13,<=50K,40-59,Prof-school,Sales,Private,Separated,USA,True
220101,10,Not-in-family,White,Female,0,0,40,<=50K,<25,Secondary,Adm-clerical,Private,Single,USA,True
219424,13,Not-in-family,Black,Female,0,0,50,>50K,40-59,HigherEd,White-collar,Private,Single,USA,False
186117,13,Husband,White,Male,0,0,45,>50K,40-59,HigherEd,Blue-collar,Private,Married,USA,False
479611,13,Not-in-family,White,Male,0,0,50,<=50K,40-59,HigherEd,Sales,Self-Employed,Separated,USA,False
80312,11,Not-in-family,White,Female,4865,0,40,<=50K,25-39,Assoc-voc,Adm-clerical,Private,Single,USA,False
108386,12,Husband,White,Male,0,0,40,<=50K,25-39,Assoc-acdm,Blue-collar,Private,Married,USA,False
125926,10,Husband,White,Male,0,0,8,<=50K,60+,Secondary,?,?,Married,USA,False
177102,9,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Handlers-cleaners,Private,Separated,USA,False
190762,10,Husband,White,Male,0,0,18,<=50K,25-39,Secondary,Sales,Private,Married,USA,False
180632,9,Husband,White,Male,0,0,40,<=50K,60+,Secondary,Sales,Private,Married,USA,False
88019,9,Unmarried,White,Male,0,0,32,<=50K,40-59,Secondary,Service,Private,Separated,USA,False
135339,8,Husband,Asian-Pac-Islander,Male,0,0,40,>50K,40-59,12th,Sales,Private,Married,Other,True
100662,5,Unmarried,White,Female,0,0,40,<=50K,25-39,9th,Machine-op-inspct,Private,Separated,Other,True
183557,9,Not-in-family,White,Female,0,0,25,<=50K,25-39,Secondary,Machine-op-inspct,Private,Separated,USA,False
160035,9,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Service,Private,Single,USA,False
306790,10,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
269246,7,Husband,White,Male,0,0,40,<=50K,25-39,11th,Farming-fishing,Private,Married,USA,True
308334,9,Own-child,White,Female,0,0,19,<=50K,<25,Secondary,Service,Private,Single,USA,False
215190,7,Husband,White,Male,0,0,20,<=50K,40-59,11th,Service,Private,Married,USA,False
419146,3,Not-in-family,White,Male,0,0,75,<=50K,25-39,5th-6th,Service,Private,Single,Other,True
176839,13,Husband,White,Male,0,0,38,<=50K,60+,HigherEd,White-collar,Private,Married,USA,False
184456,13,Not-in-family,White,Male,27828,0,55,>50K,25-39,HigherEd,White-collar,Self-Employed,Single,USA,False
309348,10,Not-in-family,White,Female,594,0,4,<=50K,<25,Secondary,Adm-clerical,Local-gov,Single,USA,True
56795,14,Wife,White,Female,0,0,45,<=50K,40-59,HigherEd,Prof-specialty,Private,Married,Other,False
