age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
41-60,?,271346,Higher,13,Married,?,Husband,White,Male,15024,0,60,North America,>50K
26-40,Government,327825,Middle,9,Separated,Protective-serv,Own-child,White,Female,0,0,32,North America,<=50K
26-40,Employed,267085,High,10,Married,Adm-clerical,Husband,White,Male,0,0,40,North America,<=50K
41-60,Employed,266945,Middle,9,Married,Machine-op-inspct,Wife,White,Female,3137,0,40,Other,<=50K
0-25,Employed,234663,Middle,9,Single,Handlers-cleaners,Own-child,White,Male,0,0,30,North America,<=50K
41-60,Self-Employed,189123,Middle,9,Married,Craft-repair,Husband,White,Male,5013,0,50,North America,<=50K
41-60,Employed,104996,Low,4,Married,Transport-moving,Husband,White,Male,0,0,50,North America,<=50K
61-100,Employed,101265,Middle,8,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,Europe,<=50K
0-25,Employed,184975,Middle,9,Married-spouse-absent,Other-service,Own-child,White,Female,0,0,3,North America,<=50K
0-25,Employed,246965,High,12,Single,Adm-clerical,Not-in-family,White,Male,0,0,12,North America,<=50K
41-60,Employed,227065,Middle,9,Single,Prof-specialty,Not-in-family,White,Male,4650,0,40,North America,<=50K
26-40,Employed,301867,Higher,13,Separated,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,24,Asia,<=50K
0-25,Employed,185948,High,10,Single,Sales,Own-child,White,Male,0,0,35,North America,<=50K
41-60,Self-Employed,134854,Middle,9,Married,Exec-managerial,Husband,White,Male,0,0,40,North America,>50K
26-40,Employed,281030,High,11,Married,Sales,Husband,White,Male,4064,0,40,North America,<=50K
41-60,Employed,126701,Higher,13,Separated,Adm-clerical,Unmarried,White,Male,9562,0,45,North America,>50K
41-60,Self-Employed,95949,Higher,13,Married,Craft-repair,Husband,White,Male,0,0,50,North America,<=50K
41-60,Self-Employed,88528,High,12,Separated,Exec-managerial,Unmarried,White,Female,0,0,99,North America,<=50K
41-60,Employed,24723,Middle,6,Separated,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,45,North America,<=50K
41-60,?,171411,Middle,5,Separated,?,Not-in-family,White,Male,0,0,40,North America,<=50K
41-60,Employed,184581,Middle,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,North America,<=50K
41-60,Government,100067,High,10,Widowed,Other-service,Unmarried,Black,Female,0,0,40,North America,<=50K
26-40,Employed,182863,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,50,North America,>50K
61-100,Employed,85434,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,40,North America,<=50K
61-100,Employed,158092,Higher,13,Separated,Sales,Not-in-family,White,Male,0,0,30,North America,<=50K
0-25,Employed,104844,High,10,Single,Sales,Own-child,White,Female,0,0,15,North America,<=50K
41-60,Self-Employed,304570,Higher,13,Married,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,7688,0,40,Other,>50K
26-40,Employed,106183,Middle,9,Separated,Other-service,Unmarried,Amer-Indian-Eskimo,Female,6849,0,40,North America,<=50K
0-25,Employed,89347,Middle,7,Single,Machine-op-inspct,Not-in-family,White,Female,0,0,40,North America,<=50K
41-60,Employed,157236,High,10,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,0,40,Other,<=50K
0-25,Employed,261259,Middle,9,Single,Handlers-cleaners,Own-child,White,Male,0,0,20,North America,<=50K
0-25,Employed,286166,Middle,9,Single,Sales,Not-in-family,White,Male,0,0,48,North America,<=50K
0-25,Employed,122272,Middle,9,Single,Craft-repair,Own-child,White,Female,0,0,40,North America,<=50K
41-60,Employed,248739,Middle,9,Married,Farming-fishing,Husband,White,Male,0,0,53,North America,>50K
0-25,Employed,224238,Middle,8,Single,Craft-repair,Own-child,White,Male,0,0,40,North America,<=50K
61-100,Employed,138157,Middle,9,Married,Exec-managerial,Husband,White,Male,0,0,12,North America,<=50K
0-25,Employed,148460,Middle,9,Single,Adm-clerical,Own-child,Black,Female,4416,0,40,Other,<=50K
61-100,Employed,236627,Higher,13,Married,Prof-specialty,Husband,White,Male,0,0,2,North America,<=50K
26-40,Government,191364,High,12,Married,Exec-managerial,Husband,White,Male,0,0,40,Europe,>50K
26-40,Employed,353524,Middle,9,Separated,Exec-managerial,Own-child,White,Female,1831,0,40,North America,<=50K
26-40,Employed,391040,High,11,Separated,Tech-support,Unmarried,White,Female,0,0,20,North America,<=50K
0-25,Employed,134997,Middle,9,Separated,Other-service,Unmarried,White,Female,0,0,80,North America,<=50K
26-40,Employed,392487,Middle,9,Married,Sales,Wife,White,Female,0,0,40,North America,<=50K
0-25,Employed,216724,Middle,9,Separated,Exec-managerial,Own-child,White,Male,0,0,40,North America,<=50K
41-60,Self-Employed,174395,Higher,16,Married,Prof-specialty,Husband,White,Male,15024,0,55,North America,>50K
61-100,Employed,383058,Higher,13,Married,Sales,Husband,White,Male,0,1848,40,North America,>50K
41-60,Self-Employed,96073,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,30,North America,<=50K
26-40,Self-Employed,103435,Middle,9,Married,Exec-managerial,Husband,White,Male,0,0,50,North America,<=50K
26-40,Self-Employed,96718,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,37,North America,<=50K
26-40,Employed,178948,Higher,13,Married,Exec-managerial,Wife,White,Female,7688,0,45,North America,>50K
41-60,Employed,173987,Middle,5,Married,Sales,Husband,White,Male,0,0,40,North America,<=50K
41-60,Employed,34419,High,10,Married,Exec-managerial,Husband,White,Male,7298,0,40,North America,>50K
26-40,Employed,224849,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,40,North America,<=50K
0-25,Employed,249857,High,10,Single,Other-service,Own-child,White,Male,0,0,20,North America,<=50K
26-40,Employed,340458,Middle,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,North America,<=50K
61-100,Self-Employed,427422,Higher,16,Married,Sales,Husband,White,Male,0,2377,25,North America,>50K
0-25,?,440417,High,10,Single,?,Own-child,White,Female,0,0,15,North America,<=50K
26-40,Employed,175643,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,35,North America,<=50K
26-40,Employed,297485,Higher,13,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,North America,<=50K
26-40,Employed,232954,Middle,9,Married,Sales,Husband,White,Male,0,0,45,North America,<=50K
26-40,Employed,326330,High,10,Separated,Exec-managerial,Own-child,White,Female,1831,0,40,North America,<=50K
0-25,Employed,109419,Middle,9,Single,Adm-clerical,Own-child,White,Female,0,0,40,North America,<=50K
0-25,Employed,127768,High,10,Single,Other-service,Own-child,White,Male,0,0,32,North America,>50K
41-60,Employed,252986,High,10,Married,Craft-repair,Husband,White,Male,0,0,48,North America,>50K
0-25,Employed,380544,High,12,Single,Transport-moving,Own-child,White,Male,0,0,20,North America,<=50K
41-60,Employed,306108,Middle,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,North America,<=50K
26-40,Employed,232855,High,10,Separated,Other-service,Unmarried,Black,Female,0,0,37,North America,<=50K
41-60,Employed,130126,Higher,15,Separated,Prof-specialty,Not-in-family,White,Male,0,0,45,North America,>50K
41-60,Employed,194231,Higher,14,Separated,Sales,Not-in-family,White,Female,0,0,40,North America,>50K
41-60,Self-Employed,197038,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,50,North America,>50K
26-40,?,168223,Higher,13,Single,?,Own-child,White,Female,0,0,40,North America,<=50K
61-100,Government,26109,Higher,15,Married,Other-service,Husband,White,Male,0,0,28,North America,<=50K
0-25,Employed,285671,Middle,9,Single,Other-service,Other-relative,Black,Male,0,0,25,North America,<=50K
0-25,Employed,153583,High,10,Single,Adm-clerical,Own-child,White,Female,0,0,40,Other,<=50K
41-60,Self-Employed,103948,Middle,9,Married,Sales,Husband,White,Male,0,0,60,North America,>50K
41-60,Employed,439919,Low,3,Married,Farming-fishing,Husband,White,Male,3411,0,40,North America,<=50K
26-40,Employed,40319,High,10,Separated,Exec-managerial,Not-in-family,White,Female,0,0,42,North America,<=50K
41-60,Government,159028,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,40,North America,<=50K
0-25,Employed,98675,Middle,5,Single,Other-service,Unmarried,White,Female,0,0,20,North America,<=50K
41-60,Employed,90758,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,55,North America,>50K
0-25,Employed,219189,Middle,8,Single,Other-service,Own-child,White,Male,0,0,25,North America,<=50K
26-40,Employed,203463,Middle,9,Separated,Other-service,Own-child,White,Female,0,0,40,North America,<=50K
61-100,Employed,187635,Middle,9,Single,Exec-managerial,Not-in-family,White,Male,0,0,40,North America,<=50K
26-40,Self-Employed,154641,Middle,9,Separated,Farming-fishing,Not-in-family,White,Male,8614,0,50,North America,>50K
26-40,Employed,27153,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,40,North America,<=50K
26-40,Employed,150324,High,12,Single,Machine-op-inspct,Unmarried,White,Male,0,0,40,North America,<=50K
0-25,Employed,83704,Middle,8,Married,Craft-repair,Husband,White,Male,0,0,40,North America,<=50K
0-25,Employed,176262,High,11,Single,Adm-clerical,Other-relative,White,Female,0,0,36,North America,<=50K
0-25,Employed,179423,High,10,Single,Handlers-cleaners,Own-child,White,Female,0,0,8,North America,<=50K
41-60,Employed,168038,Higher,13,Separated,Sales,Not-in-family,White,Male,0,0,60,North America,>50K
41-60,Employed,108765,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,50,North America,<=50K
41-60,Employed,146477,Higher,14,Married,Exec-managerial,Husband,White,Male,15024,0,40,Europe,>50K
61-100,Government,188220,Middle,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,35,North America,>50K
26-40,Employed,292855,High,11,Married,Prof-specialty,Wife,White,Female,0,1887,35,North America,>50K
26-40,Employed,114870,High,10,Separated,Craft-repair,Own-child,White,Male,0,0,40,North America,<=50K
26-40,Government,77723,Higher,13,Separated,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,North America,<=50K
26-40,Employed,284166,Higher,13,Married,Prof-specialty,Husband,White,Male,0,1902,50,North America,>50K
41-60,Employed,133902,Middle,9,Widowed,Exec-managerial,Unmarried,White,Female,0,0,45,North America,<=50K
41-60,Employed,191318,Higher,14,Married,Prof-specialty,Husband,White,Male,0,0,40,North America,>50K
41-60,Self-Employed,67794,Middle,9,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,60,North America,<=50K
41-60,Self-Employed,357679,Higher,13,Married,Farming-fishing,Husband,White,Male,15024,0,65,North America,>50K
41-60,Employed,117872,High,11,Married,Craft-repair,Husband,Black,Male,0,0,40,North America,>50K
26-40,Employed,55929,Higher,14,Single,Exec-managerial,Not-in-family,White,Female,0,0,48,North America,<=50K
0-25,?,165065,High,10,Single,?,Own-child,White,Female,0,0,40,Europe,<=50K
26-40,Self-Employed,34307,High,11,Single,Farming-fishing,Own-child,White,Male,0,0,65,North America,<=50K
26-40,Employed,246038,Higher,13,Married,Prof-specialty,Husband,White,Male,0,0,40,North America,>50K
26-40,Self-Employed,147258,High,11,Married,Farming-fishing,Husband,White,Male,0,0,60,North America,>50K
41-60,Employed,329144,High,10,Married,Sales,Husband,White,Male,0,0,40,North America,>50K
41-60,Government,52953,Higher,16,Separated,Prof-specialty,Not-in-family,White,Female,0,1669,38,North America,<=50K
0-25,Employed,216181,High,10,Single,Sales,Own-child,White,Male,0,0,36,Other,<=50K
0-25,Employed,391171,High,10,Single,Other-service,Not-in-family,Black,Male,0,0,25,North America,<=50K
26-40,Government,223242,Higher,13,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,North America,<=50K
26-40,Employed,103925,Higher,13,Married,Prof-specialty,Wife,White,Female,7688,0,32,North America,>50K
41-60,Employed,38240,Middle,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,North America,<=50K
0-25,Employed,148444,High,10,Single,Sales,Own-child,White,Female,0,0,25,North America,<=50K
41-60,Government,110257,Middle,9,Married,Adm-clerical,Husband,White,Male,0,0,40,North America,<=50K
26-40,Government,101345,Middle,9,Single,Handlers-cleaners,Own-child,White,Female,0,0,40,North America,<=50K
41-60,Employed,268098,Middle,8,Single,Transport-moving,Not-in-family,Black,Male,0,0,36,North America,<=50K
0-25,?,369084,High,10,Single,?,Other-relative,White,Male,0,0,10,North America,<=50K
26-40,Employed,288825,Middle,9,Married,Handlers-cleaners,Husband,White,Male,5013,0,40,North America,<=50K
0-25,Employed,162688,Middle,9,Single,Handlers-cleaners,Own-child,White,Male,0,0,38,North America,<=50K
0-25,?,48751,Middle,7,Single,?,Own-child,Black,Female,0,0,40,North America,<=50K
41-60,Government,184099,Middle,9,Married,Adm-clerical,Husband,White,Male,0,0,40,North America,>50K
0-25,Employed,307496,High,10,Single,Other-service,Own-child,White,Female,0,0,23,North America,<=50K
61-100,?,176986,Middle,9,Widowed,?,Unmarried,White,Male,0,0,24,North America,<=50K
0-25,Employed,267955,High,10,Single,Sales,Not-in-family,White,Female,0,0,40,North America,<=50K
0-25,Employed,283969,Middle,9,Single,Craft-repair,Own-child,White,Male,0,0,40,North America,<=50K
26-40,Government,204516,Higher,14,Married,Prof-specialty,Husband,White,Male,0,0,15,North America,<=50K
26-40,Employed,167771,High,10,Separated,Other-service,Not-in-family,White,Female,0,0,30,North America,<=50K
41-60,Employed,345073,Middle,9,Separated,Exec-managerial,Not-in-family,White,Male,0,0,48,North America,>50K
0-25,?,380219,High,10,Single,?,Own-child,Black,Female,0,0,40,North America,<=50K
26-40,Self-Employed,306156,High,10,Married,Sales,Husband,White,Male,15024,0,60,North America,>50K
61-100,Self-Employed,37203,Higher,14,Married,Prof-specialty,Husband,White,Male,9386,0,30,North America,>50K
0-25,Employed,185097,Middle,9,Single,Handlers-cleaners,Not-in-family,White,Female,0,0,37,North America,<=50K
26-40,Employed,144808,High,10,Married,Exec-managerial,Own-child,Black,Female,0,0,40,North America,<=50K
26-40,Employed,187203,High,12,Single,Sales,Unmarried,White,Male,0,0,50,North America,<=50K
26-40,Employed,125089,High,10,Single,Exec-managerial,Not-in-family,White,Male,0,0,40,North America,<=50K
26-40,Employed,289458,Higher,13,Single,Exec-managerial,Not-in-family,White,Female,0,0,40,North America,<=50K
26-40,Employed,144798,High,10,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,North America,<=50K
0-25,?,172152,Higher,13,Single,?,Not-in-family,Asian-Pac-Islander,Male,0,0,25,Other,<=50K
26-40,Employed,207513,Middle,9,Single,Sales,Own-child,White,Male,0,0,48,North America,<=50K
0-25,?,164574,High,10,Single,?,Own-child,White,Male,0,0,40,North America,<=50K
61-100,Employed,199949,Higher,13,Married,Adm-clerical,Husband,White,Male,20051,0,50,North America,>50K
0-25,Employed,213024,Middle,8,Single,Handlers-cleaners,Own-child,White,Male,0,0,40,North America,<=50K
41-60,Employed,213140,Middle,6,Married,Craft-repair,Husband,White,Male,2829,0,40,North America,<=50K
0-25,Self-Employed,83374,High,10,Single,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,30,North America,>50K
26-40,Employed,192939,Higher,13,Married,Craft-repair,Husband,White,Male,0,0,40,North America,>50K
0-25,Employed,424494,Higher,13,Married,Prof-specialty,Husband,White,Male,0,0,30,North America,<=50K
0-25,Employed,215243,Higher,13,Single,Adm-clerical,Not-in-family,White,Female,0,0,42,North America,<=50K
26-40,Employed,30682,Middle,9,Married,Machine-op-inspct,Husband,White,Male,0,0,45,North America,>50K
0-25,Employed,306639,High,10,Single,Handlers-cleaners,Own-child,White,Male,0,0,20,North America,<=50K
0-25,Government,218678,Middle,7,Married,Handlers-cleaners,Husband,White,Male,0,0,40,North America,<=50K
0-25,Employed,219130,High,10,Single,Other-service,Not-in-family,Other,Female,0,0,40,North America,<=50K
61-100,Employed,180624,High,12,Single,Prof-specialty,Other-relative,White,Female,0,0,30,North America,<=50K
41-60,Government,200190,Higher,14,Married,Prof-specialty,Husband,White,Male,0,1977,55,North America,>50K
26-40,Employed,194472,High,10,Married,Adm-clerical,Own-child,White,Female,0,0,40,North America,<=50K
41-60,Government,205767,Higher,14,Married,Prof-specialty,Husband,Black,Male,0,0,40,North America,>50K
26-40,Employed,249870,Higher,15,Single,Prof-specialty,Not-in-family,Black,Male,0,0,50,North America,<=50K
26-40,Employed,211242,High,12,Married,Exec-managerial,Husband,White,Male,0,0,55,North America,>50K
61-100,Employed,149912,Higher,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,10,North America,<=50K
0-25,Employed,85389,Middle,9,Single,Tech-support,Own-child,White,Male,0,0,40,North America,<=50K
0-25,?,806316,Middle,7,Single,?,Own-child,White,Female,0,0,20,North America,<=50K
26-40,Employed,329980,Higher,13,Single,Exec-managerial,Not-in-family,White,Male,0,0,55,North America,<=50K
41-60,?,236612,Middle,7,Separated,?,Own-child,Black,Male,0,0,40,North America,<=50K
0-25,Government,249214,High,10,Single,Adm-clerical,Unmarried,Black,Female,0,0,40,North America,<=50K
41-60,Employed,257126,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,40,North America,>50K
41-60,Government,204397,Middle,9,Married,Exec-managerial,Husband,White,Male,0,0,60,North America,<=50K
0-25,Employed,291979,Middle,9,Single,Farming-fishing,Not-in-family,White,Male,0,0,40,North America,<=50K
26-40,Employed,138667,Middle,9,Married,Adm-clerical,Husband,White,Male,0,0,50,North America,>50K
41-60,Government,42298,Higher,14,Married,Exec-managerial,Husband,Black,Male,15024,0,40,North America,>50K
26-40,Employed,375452,Higher,15,Married,Exec-managerial,Wife,White,Female,15024,0,48,North America,>50K
26-40,Employed,94413,High,10,Separated,Transport-moving,Not-in-family,White,Male,0,0,30,North America,<=50K
26-40,Government,166626,Middle,9,Married,Adm-clerical,Husband,White,Male,0,0,40,North America,>50K
26-40,Government,326566,High,10,Single,Transport-moving,Own-child,Black,Male,0,0,40,North America,<=50K
26-40,Employed,165503,Higher,13,Single,Sales,Own-child,White,Female,0,0,65,North America,<=50K
41-60,Employed,102597,High,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,44,North America,<=50K
61-100,?,113234,Higher,14,Married,?,Wife,White,Female,0,0,40,North America,<=50K
26-40,Employed,177277,Middle,9,Married,Machine-op-inspct,Husband,White,Male,0,0,45,North America,>50K
26-40,Employed,198103,Middle,9,Single,Transport-moving,Own-child,White,Male,0,1980,40,North America,<=50K
41-60,Employed,260490,Higher,14,Married,Exec-managerial,Husband,White,Male,0,0,50,North America,>50K
26-40,Employed,237478,Middle,7,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,North America,<=50K
26-40,Government,36885,High,10,Single,Adm-clerical,Not-in-family,White,Female,0,0,50,North America,<=50K
0-25,Employed,166242,Middle,6,Single,Other-service,Own-child,White,Female,0,0,15,North America,<=50K
0-25,?,158603,Middle,6,Single,?,Own-child,Black,Male,0,0,25,North America,<=50K
0-25,Employed,274228,Middle,9,Married,Tech-support,Husband,White,Male,0,0,84,North America,<=50K
41-60,Employed,185145,High,10,Married,Transport-moving,Husband,White,Male,0,0,57,North America,<=50K
61-100,Employed,28367,Higher,13,Married,Priv-house-serv,Other-relative,White,Male,0,0,99,North America,<=50K
61-100,Self-Employed,28612,Middle,9,Widowed,Sales,Not-in-family,White,Male,0,0,70,North America,<=50K
41-60,Employed,191429,Low,4,Married,Other-service,Husband,White,Male,0,0,25,North America,<=50K
26-40,Employed,459548,Middle,9,Single,Handlers-cleaners,Not-in-family,White,Male,0,0,20,North America,<=50K
0-25,Employed,65481,Middle,9,Married,Machine-op-inspct,Wife,White,Female,0,0,40,North America,>50K
26-40,Employed,186130,Higher,15,Married,Exec-managerial,Husband,White,Male,0,0,55,North America,>50K
41-60,Self-Employed,350759,Middle,9,Married,Exec-managerial,Husband,White,Male,0,0,40,North America,>50K
26-40,Employed,359678,Middle,9,Single,Machine-op-inspct,Not-in-family,Black,Female,0,0,48,North America,<=50K
26-40,Employed,220595,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,40,North America,<=50K
0-25,Employed,29599,Middle,9,Single,Farming-fishing,Not-in-family,White,Male,0,0,40,North America,<=50K
0-25,Government,299153,High,10,Single,Adm-clerical,Own-child,White,Female,0,0,15,North America,<=50K
41-60,Employed,75256,Middle,9,Married,Priv-house-serv,Wife,White,Female,0,0,40,North America,<=50K
41-60,Employed,143583,Middle,6,Married,Handlers-cleaners,Husband,Black,Male,0,0,40,North America,<=50K
26-40,Government,207505,Higher,16,Married,Prof-specialty,Husband,White,Male,0,1977,70,North America,>50K
41-60,Employed,308550,Middle,9,Separated,Craft-repair,Unmarried,White,Female,0,0,60,North America,<=50K
41-60,Employed,145717,Middle,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,35,North America,<=50K
26-40,Employed,334366,Middle,7,Separated,Exec-managerial,Not-in-family,White,Female,0,0,32,North America,<=50K
26-40,?,76198,Middle,9,Separated,?,Own-child,White,Female,0,0,20,North America,<=50K
41-60,Self-Employed,155489,Low,4,Married,Exec-managerial,Husband,White,Male,0,0,65,North America,>50K
41-60,Employed,197322,Middle,7,Married,Exec-managerial,Husband,White,Male,0,0,50,North America,>50K
41-60,Employed,194259,Low,4,Married,Exec-managerial,Wife,White,Female,0,0,50,North America,<=50K
26-40,Employed,346189,Higher,16,Married,Prof-specialty,Husband,White,Male,0,0,40,North America,>50K
41-60,Employed,98361,Higher,13,Married,Exec-managerial,Husband,White,Male,15024,0,55,North America,>50K
61-100,?,178556,Middle,6,Married,?,Husband,White,Male,0,0,56,North America,>50K
41-60,Self-Employed,162943,Higher,15,Married,Prof-specialty,Husband,White,Male,0,0,40,North America,>50K
26-40,Employed,19302,High,10,Married,Prof-specialty,Husband,White,Male,7688,0,40,North America,>50K
41-60,Government,67662,Higher,14,Separated,Prof-specialty,Not-in-family,White,Female,0,0,39,North America,<=50K
26-40,Employed,126675,Middle,9,Married,Exec-managerial,Husband,White,Male,0,0,48,North America,<=50K
41-60,Self-Employed,278228,Middle,6,Married,Sales,Husband,White,Male,0,0,35,North America,<=50K
26-40,Employed,169152,Middle,9,Single,Tech-support,Unmarried,White,Female,0,0,40,North America,<=50K
26-40,Employed,204052,Middle,9,Single,Craft-repair,Not-in-family,White,Male,0,0,40,North America,<=50K
26-40,Employed,215392,High,11,Married,Prof-specialty,Wife,White,Female,0,0,40,North America,>50K
41-60,Self-Employed,83348,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,60,North America,<=50K
0-25,Government,196816,High,10,Single,Protective-serv,Not-in-family,White,Male,0,0,50,North America,<=50K
26-40,Employed,541343,Middle,6,Married,Other-service,Husband,Black,Male,0,0,40,North America,<=50K
26-40,Government,55921,High,11,Single,Protective-serv,Not-in-family,White,Male,0,0,70,North America,<=50K
26-40,Employed,251701,High,12,Single,Prof-specialty,Not-in-family,White,Male,0,0,40,Other,<=50K
26-40,Government,119848,Higher,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,40,North America,<=50K
41-60,Employed,160572,Middle,9,Married,Machine-op-inspct,Husband,White,Male,3137,0,47,North America,<=50K
0-25,Employed,25837,Middle,7,Single,Prof-specialty,Own-child,White,Male,0,0,15,North America,<=50K
0-25,Employed,236592,Middle,7,Single,Sales,Own-child,White,Female,0,0,25,North America,<=50K
41-60,Government,199326,Higher,14,Married,Prof-specialty,Husband,White,Male,0,0,45,North America,>50K
0-25,Employed,341610,High,10,Single,Sales,Not-in-family,White,Male,0,0,35,Other,<=50K
41-60,Employed,175958,Higher,15,Married,Exec-managerial,Husband,White,Male,0,0,40,North America,>50K
41-60,Employed,198965,Middle,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,North America,<=50K
0-25,Employed,438839,Higher,13,Single,Sales,Not-in-family,White,Male,0,0,40,North America,<=50K
0-25,Employed,298227,Middle,9,Single,Handlers-cleaners,Unmarried,White,Male,0,0,35,North America,<=50K
26-40,Employed,271466,Middle,9,Married,Exec-managerial,Husband,White,Male,0,0,45,North America,>50K
0-25,Employed,335570,High,10,Single,Handlers-cleaners,Own-child,White,Male,0,0,35,North America,<=50K
0-25,Employed,206891,Low,4,Single,Farming-fishing,Own-child,White,Female,0,0,38,North America,<=50K
0-25,Employed,162551,Higher,13,Single,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,20,North America,<=50K
41-60,Employed,145637,High,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,48,North America,<=50K
41-60,Employed,101290,Middle,9,Separated,Sales,Unmarried,White,Female,0,0,40,North America,<=50K
41-60,Government,229376,Middle,9,Married,Adm-clerical,Husband,White,Male,0,0,40,North America,>50K
26-40,Employed,439592,High,10,Single,Other-service,Own-child,Black,Female,0,0,40,North America,<=50K
26-40,Employed,161141,Middle,9,Single,Handlers-cleaners,Not-in-family,White,Male,0,0,40,North America,<=50K
61-100,Employed,304570,Higher,13,Widowed,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,0,32,Asia,<=50K
0-25,Employed,103277,Middle,9,Single,Adm-clerical,Not-in-family,White,Female,2597,0,40,North America,<=50K
26-40,Government,407672,Higher,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,40,North America,<=50K
0-25,Employed,73928,High,11,Single,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,20,North America,<=50K
61-100,Self-Employed,240150,Middle,6,Married,Farming-fishing,Husband,White,Male,20051,0,50,North America,>50K
61-100,Employed,230417,Higher,16,Married,Prof-specialty,Husband,White,Male,0,0,40,Asia,>50K
26-40,Employed,260093,Middle,9,Single,Adm-clerical,Unmarried,Black,Female,0,0,40,North America,<=50K
26-40,Employed,96020,Higher,13,Single,Exec-managerial,Not-in-family,White,Female,0,0,40,North America,<=50K
41-60,Employed,104421,High,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,North America,<=50K
61-100,Employed,152307,Middle,9,Married,Exec-managerial,Husband,White,Male,0,2377,45,North America,>50K
26-40,Government,282664,Higher,13,Single,Prof-specialty,Not-in-family,Other,Female,0,0,45,Other,<=50K
41-60,Self-Employed,269733,Higher,14,Married,Sales,Husband,White,Male,99999,0,80,North America,>50K
0-25,Employed,202871,Middle,9,Single,Sales,Own-child,White,Male,0,0,44,North America,<=50K
26-40,Employed,169683,High,11,Married,Prof-specialty,Husband,White,Male,0,0,40,North America,<=50K
26-40,Employed,271603,Low,4,Single,Other-service,Not-in-family,White,Male,0,0,24,Other,<=50K
26-40,Employed,340917,Higher,13,Single,Prof-specialty,Not-in-family,White,Male,0,0,50,North America,>50K
26-40,Employed,329874,High,10,Single,Adm-clerical,Not-in-family,White,Male,0,0,40,North America,<=50K
26-40,Employed,43770,High,10,Separated,Other-service,Not-in-family,White,Female,4650,0,72,North America,<=50K
41-60,Government,120781,Higher,16,Married,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Asia,>50K
41-60,Employed,138069,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,45,North America,<=50K
41-60,Self-Employed,33309,Middle,9,Widowed,Farming-fishing,Not-in-family,White,Male,0,0,80,North America,<=50K
0-25,Employed,76432,High,10,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,North America,<=50K
26-40,Government,277635,High,10,Single,Adm-clerical,Not-in-family,White,Female,0,0,50,North America,<=50K
41-60,Government,123088,High,10,Married,Exec-managerial,Husband,White,Male,0,0,46,North America,<=50K
41-60,Employed,57698,Middle,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,40,North America,<=50K
0-25,Employed,181820,Middle,9,Separated,Craft-repair,Own-child,White,Male,0,0,53,North America,<=50K
41-60,Employed,98350,Middle,9,Separated,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Asia,<=50K
41-60,Employed,125120,Higher,13,Separated,Craft-repair,Not-in-family,White,Female,0,0,50,North America,<=50K
